Test6. Start Pump Simulator Test 

Intial Slope = -0.08682
Starting svp pump_{130, 50, 5}

  45: ↑ 45   , RAM cost:1.7496 GB    
  45: ↑ 45 ↓ 44 , RAM cost:1.7496 GB   
  45: ↑ 45 ↓ 43 , RAM cost:1.7496 GB   
  45: ↑ 45 ↓ 42 , RAM cost:1.7498 GB   
  45: ↑ 45 ↓ 41 , RAM cost:1.7498 GB   
 109: ↑109 ↓ 15 , RAM cost:10.0643 GB   
 109: ↑109 ↓ 14 , RAM cost:10.0643 GB   
 109: ↑109 ↓ 13 , RAM cost:10.0643 GB   
 109: ↑109 ↓ 12 , RAM cost:10.0643 GB   
 109: ↑109 ↓ 11 , RAM cost:10.0643 GB   
 109: ↑109 ↓ 10 , RAM cost:10.0643 GB   
 109: ↑109 ↓  9 , RAM cost:10.0643 GB   
 109: ↑109 ↓  8 , RAM cost:10.0643 GB   
 109: ↑109 ↓  7 , RAM cost:10.0643 GB   
 109: ↑109 ↓  6 , RAM cost:10.0643 GB   
 109: ↑109 ↓  5 , RAM cost:10.0643 GB   
 109: ↑109 ↓  4 , RAM cost:10.0643 GB   
 109: ↑109 ↓  3 , RAM cost:10.0643 GB   slope: -0.07818, walltime: 1100.353 sec, max_RAM_cost: 10.439 GB

Intial Slope = -0.08509
Starting svp pump_{50, 130, 21}

 109: ↑ 51   , RAM cost:2.8248 GB    
 109: ↑ 52   , RAM cost:2.8248 GB    
 109: ↑ 53   , RAM cost:2.8248 GB    
 109: ↑ 54   , RAM cost:2.8248 GB    
 109: ↑ 55   , RAM cost:2.8248 GB    
 109: ↑ 56   , RAM cost:2.8248 GB    
 109: ↑ 57   , RAM cost:2.8248 GB    
 109: ↑ 58   , RAM cost:2.8255 GB    
 109: ↑ 59   , RAM cost:2.8260 GB    
 109: ↑ 60   , RAM cost:2.8269 GB    
 109: ↑ 61   , RAM cost:2.8279 GB    
 109: ↑ 62   , RAM cost:2.8290 GB    
 109: ↑ 63   , RAM cost:2.8302 GB    
 109: ↑ 64   , RAM cost:2.8314 GB    
 109: ↑ 65   , RAM cost:2.9505 GB    
 109: ↑ 66   , RAM cost:2.9523 GB    
 109: ↑ 67   , RAM cost:2.9542 GB    
 109: ↑ 68   , RAM cost:2.9567 GB    
 109: ↑ 69   , RAM cost:2.9594 GB    
 109: ↑ 70   , RAM cost:2.9624 GB    
 109: ↑ 71   , RAM cost:2.9664 GB    
 109: ↑ 72   , RAM cost:2.9706 GB    
 109: ↑ 73   , RAM cost:2.9754 GB    
 109: ↑ 74   , RAM cost:2.9809 GB    
 109: ↑ 75   , RAM cost:2.9874 GB    
 109: ↑ 76   , RAM cost:2.9947 GB    
 109: ↑ 77   , RAM cost:3.0033 GB    
 109: ↑ 78   , RAM cost:3.0131 GB    
 109: ↑ 79   , RAM cost:3.0247 GB    
 109: ↑ 80   , RAM cost:3.0378 GB    
 109: ↑ 81   , RAM cost:3.0537 GB    
 109: ↑ 82   , RAM cost:3.0714 GB    
 109: ↑ 83   , RAM cost:3.0917 GB    
 109: ↑ 84   , RAM cost:3.1152 GB    
 109: ↑ 85   , RAM cost:3.1430 GB    
 109: ↑ 86   , RAM cost:3.1745 GB    
 109: ↑ 87   , RAM cost:3.2111 GB    
 109: ↑ 88   , RAM cost:3.2527 GB    
 109: ↑ 89   , RAM cost:3.3011 GB    
 109: ↑ 90   , RAM cost:3.3708 GB    
 109: ↑ 91   , RAM cost:3.4355 GB    
 109: ↑ 92   , RAM cost:3.5101 GB    
 109: ↑ 93   , RAM cost:3.5537 GB    
 109: ↑ 94   , RAM cost:3.6717 GB    
 109: ↑ 95   , RAM cost:3.7906 GB    
 109: ↑ 96   , RAM cost:3.9277 GB    
 109: ↑ 97   , RAM cost:4.2055 GB    
 109: ↑ 98   , RAM cost:4.3817 GB    
 109: ↑ 99   , RAM cost:4.5848 GB    
 109: ↑100   , RAM cost:4.8207 GB    
 109: ↑101   , RAM cost:5.0924 GB    
 109: ↑102   , RAM cost:5.4062 GB    
 109: ↑103   , RAM cost:5.7677 GB    
 109: ↑104   , RAM cost:6.1845 GB    
 109: ↑105   , RAM cost:6.6710 GB    
 109: ↑106   , RAM cost:7.2277 GB    
 109: ↑107   , RAM cost:7.8765 GB    
 109: ↑108   , RAM cost:8.6260 GB    
 109: ↑109   , RAM cost:9.4940 GB    
 109: ↑109 ↓108 , RAM cost:10.5823 GB   
 109: ↑109 ↓107 , RAM cost:10.5823 GB   
 109: ↑109 ↓106 , RAM cost:10.5823 GB   
 109: ↑109 ↓105 , RAM cost:10.5823 GB   
 109: ↑109 ↓104 , RAM cost:10.5823 GB   
 109: ↑109 ↓103 , RAM cost:10.5823 GB   
 109: ↑109 ↓102 , RAM cost:10.5823 GB   
 109: ↑109 ↓101 , RAM cost:10.5823 GB   
 109: ↑109 ↓100 , RAM cost:10.5823 GB   
 109: ↑109 ↓ 99 , RAM cost:10.5823 GB   
 109: ↑109 ↓ 98 , RAM cost:10.5823 GB   
 109: ↑109 ↓ 97 , RAM cost:10.5823 GB   
 109: ↑109 ↓ 96 , RAM cost:10.4573 GB   
 109: ↑109 ↓ 95 , RAM cost:10.4573 GB   
 109: ↑109 ↓ 94 , RAM cost:10.4573 GB   
 109: ↑109 ↓ 93 , RAM cost:10.4573 GB   
 109: ↑109 ↓ 92 , RAM cost:10.4573 GB   
 109: ↑109 ↓ 91 , RAM cost:10.4573 GB   
 109: ↑109 ↓ 90 , RAM cost:10.4573 GB   
 109: ↑109 ↓ 89 , RAM cost:10.4573 GB   
 109: ↑109 ↓ 88 , RAM cost:10.4573 GB   
 109: ↑109 ↓ 87 , RAM cost:10.4573 GB   
 109: ↑109 ↓ 86 , RAM cost:10.4573 GB   
 109: ↑109 ↓ 85 , RAM cost:10.4573 GB   
 109: ↑109 ↓ 84 , RAM cost:10.4573 GB   
 109: ↑109 ↓ 83 , RAM cost:10.4573 GB   
 109: ↑109 ↓ 82 , RAM cost:10.4573 GB   
 109: ↑109 ↓ 81 , RAM cost:10.4573 GB   
 109: ↑109 ↓ 80 , RAM cost:10.4573 GB   
 109: ↑109 ↓ 79 , RAM cost:10.4573 GB   
 109: ↑109 ↓ 78 , RAM cost:10.4573 GB   
 109: ↑109 ↓ 77 , RAM cost:10.4573 GB   
 109: ↑109 ↓ 76 , RAM cost:10.4573 GB   
 109: ↑109 ↓ 75 , RAM cost:10.4573 GB   
 109: ↑109 ↓ 74 , RAM cost:10.4573 GB   
 109: ↑109 ↓ 73 , RAM cost:10.4573 GB   
 109: ↑109 ↓ 72 , RAM cost:10.4573 GB   
 109: ↑109 ↓ 71 , RAM cost:10.4573 GB   
 109: ↑109 ↓ 70 , RAM cost:10.4573 GB   
 109: ↑109 ↓ 69 , RAM cost:10.4573 GB   
 109: ↑109 ↓ 68 , RAM cost:10.4573 GB   
 109: ↑109 ↓ 67 , RAM cost:10.4573 GB   
 109: ↑109 ↓ 66 , RAM cost:10.4573 GB   
 109: ↑109 ↓ 65 , RAM cost:10.4573 GB   
 109: ↑109 ↓ 64 , RAM cost:10.3322 GB   
 109: ↑109 ↓ 63 , RAM cost:10.3322 GB   
 109: ↑109 ↓ 62 , RAM cost:10.3322 GB   
 109: ↑109 ↓ 61 , RAM cost:10.3322 GB   
 109: ↑109 ↓ 60 , RAM cost:10.3322 GB   
 109: ↑109 ↓ 59 , RAM cost:10.3322 GB   
 109: ↑109 ↓ 58 , RAM cost:10.3322 GB   
 109: ↑109 ↓ 57 , RAM cost:10.3322 GB   
 109: ↑109 ↓ 56 , RAM cost:10.3322 GB   
 109: ↑109 ↓ 55 , RAM cost:10.3322 GB   
 109: ↑109 ↓ 54 , RAM cost:10.3322 GB   
 109: ↑109 ↓ 53 , RAM cost:10.3322 GB   
 109: ↑109 ↓ 52 , RAM cost:10.3322 GB   
 109: ↑109 ↓ 51 , RAM cost:10.3322 GB   
 109: ↑109 ↓ 50 , RAM cost:10.3322 GB   
 109: ↑109 ↓ 49 , RAM cost:10.3322 GB   
 109: ↑109 ↓ 48 , RAM cost:10.3322 GB   
 109: ↑109 ↓ 47 , RAM cost:10.3322 GB   
 109: ↑109 ↓ 46 , RAM cost:10.3322 GB   
 109: ↑109 ↓ 45 , RAM cost:10.3322 GB   
 109: ↑109 ↓ 44 , RAM cost:10.3322 GB   
 109: ↑109 ↓ 43 , RAM cost:10.3322 GB   
 109: ↑109 ↓ 42 , RAM cost:10.3322 GB   
 109: ↑109 ↓ 41 , RAM cost:10.3322 GB   
 109: ↑109 ↓ 40 , RAM cost:10.3322 GB   
 109: ↑109 ↓ 39 , RAM cost:10.3322 GB   
 109: ↑109 ↓ 38 , RAM cost:10.3322 GB   
 109: ↑109 ↓ 37 , RAM cost:10.3322 GB   
 109: ↑109 ↓ 36 , RAM cost:10.3322 GB   
 109: ↑109 ↓ 35 , RAM cost:10.3322 GB   
 109: ↑109 ↓ 34 , RAM cost:10.3322 GB   
 109: ↑109 ↓ 33 , RAM cost:10.3322 GB   
 109: ↑109 ↓ 32 , RAM cost:10.2071 GB   
 109: ↑109 ↓ 31 , RAM cost:10.2071 GB   
 109: ↑109 ↓ 30 , RAM cost:10.2071 GB   
 109: ↑109 ↓ 29 , RAM cost:10.2071 GB   
 109: ↑109 ↓ 28 , RAM cost:10.2071 GB   
 109: ↑109 ↓ 27 , RAM cost:10.2071 GB   
 109: ↑109 ↓ 26 , RAM cost:10.2071 GB   
 109: ↑109 ↓ 25 , RAM cost:10.2071 GB   
 109: ↑109 ↓ 24 , RAM cost:10.2071 GB   
 109: ↑109 ↓ 23 , RAM cost:10.2071 GB   
 109: ↑109 ↓ 22 , RAM cost:10.2071 GB   
 109: ↑109 ↓ 21 , RAM cost:10.2071 GB   
 109: ↑109 ↓ 20 , RAM cost:10.2071 GB   
 109: ↑109 ↓ 19 , RAM cost:10.2071 GB   
 109: ↑109 ↓ 18 , RAM cost:10.2071 GB   
 109: ↑109 ↓ 17 , RAM cost:10.2071 GB   
 109: ↑109 ↓ 16 , RAM cost:10.2071 GB   
 109: ↑109 ↓ 15 , RAM cost:10.2071 GB   
 109: ↑109 ↓ 14 , RAM cost:10.2071 GB   
 109: ↑109 ↓ 13 , RAM cost:10.2071 GB   
 109: ↑109 ↓ 12 , RAM cost:10.2071 GB   
 109: ↑109 ↓ 11 , RAM cost:10.2071 GB   
 109: ↑109 ↓ 10 , RAM cost:10.2071 GB   
 109: ↑109 ↓  9 , RAM cost:10.2072 GB   
 109: ↑109 ↓  8 , RAM cost:10.2072 GB   
 109: ↑109 ↓  7 , RAM cost:10.2072 GB   
 109: ↑109 ↓  6 , RAM cost:10.2072 GB   
 109: ↑109 ↓  5 , RAM cost:10.2072 GB   
 109: ↑109 ↓  4 , RAM cost:10.2072 GB   
 109: ↑109 ↓  3 , RAM cost:10.2072 GB   slope: -0.07668, walltime: 1023.694 sec, max_RAM_cost: 10.582 GB

Intial Slope = -0.08429
Starting svp pump_{45, 135, 21}

 114: ↑ 51   , RAM cost:2.9680 GB    
 114: ↑ 52   , RAM cost:2.9680 GB    
 114: ↑ 53   , RAM cost:2.9680 GB    
 114: ↑ 54   , RAM cost:2.9680 GB    
 114: ↑ 55   , RAM cost:2.9680 GB    
 114: ↑ 56   , RAM cost:2.9680 GB    
 114: ↑ 57   , RAM cost:2.9680 GB    
 114: ↑ 58   , RAM cost:2.9684 GB    
 114: ↑ 59   , RAM cost:2.9692 GB    
 114: ↑ 60   , RAM cost:2.9699 GB    
 114: ↑ 61   , RAM cost:2.9707 GB    
 114: ↑ 62   , RAM cost:2.9717 GB    
 114: ↑ 63   , RAM cost:2.9730 GB    
 114: ↑ 64   , RAM cost:2.9742 GB    
 114: ↑ 65   , RAM cost:3.0934 GB    
 114: ↑ 66   , RAM cost:3.0951 GB    
 114: ↑ 67   , RAM cost:3.0971 GB    
 114: ↑ 68   , RAM cost:3.0996 GB    
 114: ↑ 69   , RAM cost:3.1021 GB    
 114: ↑ 70   , RAM cost:3.1054 GB    
 114: ↑ 71   , RAM cost:3.1092 GB    
 114: ↑ 72   , RAM cost:3.1133 GB    
 114: ↑ 73   , RAM cost:3.1180 GB    
 114: ↑ 74   , RAM cost:3.1238 GB    
 114: ↑ 75   , RAM cost:3.1301 GB    
 114: ↑ 76   , RAM cost:3.1376 GB    
 114: ↑ 77   , RAM cost:3.1462 GB    
 114: ↑ 78   , RAM cost:3.1560 GB    
 114: ↑ 79   , RAM cost:3.1673 GB    
 114: ↑ 80   , RAM cost:3.1807 GB    
 114: ↑ 81   , RAM cost:3.1958 GB    
 114: ↑ 82   , RAM cost:3.2134 GB    
 114: ↑ 83   , RAM cost:3.2343 GB    
 114: ↑ 84   , RAM cost:3.2578 GB    
 114: ↑ 85   , RAM cost:3.2849 GB    
 114: ↑ 86   , RAM cost:3.3162 GB    
 114: ↑ 87   , RAM cost:3.3524 GB    
 114: ↑ 88   , RAM cost:3.3941 GB    
 114: ↑ 89   , RAM cost:3.4423 GB    
 114: ↑ 90   , RAM cost:3.5090 GB    
 114: ↑ 91   , RAM cost:3.5732 GB    
 114: ↑ 92   , RAM cost:3.6474 GB    
 114: ↑ 93   , RAM cost:3.6910 GB    
 114: ↑ 94   , RAM cost:3.8085 GB    
 114: ↑ 95   , RAM cost:3.9274 GB    
 114: ↑ 96   , RAM cost:4.0640 GB    
 114: ↑ 97   , RAM cost:4.3411 GB    
 114: ↑ 98   , RAM cost:4.5171 GB    
 114: ↑ 99   , RAM cost:4.7202 GB    
 114: ↑100   , RAM cost:4.9547 GB    
 114: ↑101   , RAM cost:5.2254 GB    
 114: ↑102   , RAM cost:5.5380 GB    
 114: ↑103   , RAM cost:5.8990 GB    
 114: ↑104   , RAM cost:6.3158 GB    
 114: ↑105   , RAM cost:6.7971 GB    
 114: ↑106   , RAM cost:7.3529 GB    
 114: ↑107   , RAM cost:7.9946 GB    
 114: ↑108   , RAM cost:8.7356 GB    
 114: ↑109   , RAM cost:9.5913 GB    
 114: ↑110   , RAM cost:10.5963 GB    
 114: ↑111   , RAM cost:11.7820 GB    
 114: ↑112   , RAM cost:13.1602 GB    
 114: ↑113   , RAM cost:14.7225 GB    
 114: ↑114   , RAM cost:16.7942 GB    
 114: ↑114 ↓113 , RAM cost:19.1385 GB   
 114: ↑114 ↓112 , RAM cost:19.1546 GB   
 114: ↑114 ↓111 , RAM cost:19.1546 GB   
 114: ↑114 ↓110 , RAM cost:19.1546 GB   
 114: ↑114 ↓109 , RAM cost:19.1546 GB   
 114: ↑114 ↓108 , RAM cost:19.1546 GB   
 114: ↑114 ↓107 , RAM cost:19.1546 GB   
 114: ↑114 ↓106 , RAM cost:19.1546 GB   
 114: ↑114 ↓105 , RAM cost:19.1546 GB   
 114: ↑114 ↓104 , RAM cost:19.1546 GB   
 114: ↑114 ↓103 , RAM cost:19.1546 GB   
 114: ↑114 ↓102 , RAM cost:19.1546 GB   
 114: ↑114 ↓101 , RAM cost:19.1546 GB   
 114: ↑114 ↓100 , RAM cost:19.1546 GB   
 114: ↑114 ↓ 99 , RAM cost:19.1546 GB   
 114: ↑114 ↓ 98 , RAM cost:19.1546 GB   
 114: ↑114 ↓ 97 , RAM cost:19.1546 GB   
 114: ↑114 ↓ 96 , RAM cost:19.0295 GB   
 114: ↑114 ↓ 95 , RAM cost:19.0295 GB   
 114: ↑114 ↓ 94 , RAM cost:19.0295 GB   
 114: ↑114 ↓ 93 , RAM cost:19.0295 GB   
 114: ↑114 ↓ 92 , RAM cost:19.0295 GB   
 114: ↑114 ↓ 91 , RAM cost:19.0295 GB   
 114: ↑114 ↓ 90 , RAM cost:19.0295 GB   
 114: ↑114 ↓ 89 , RAM cost:19.0295 GB   
 114: ↑114 ↓ 88 , RAM cost:19.0295 GB   
 114: ↑114 ↓ 87 , RAM cost:19.0295 GB   
 114: ↑114 ↓ 86 , RAM cost:19.0295 GB   
 114: ↑114 ↓ 85 , RAM cost:19.0295 GB   
 114: ↑114 ↓ 84 , RAM cost:19.0296 GB   
 114: ↑114 ↓ 83 , RAM cost:19.0296 GB   
 114: ↑114 ↓ 82 , RAM cost:19.0296 GB   
 114: ↑114 ↓ 81 , RAM cost:19.0296 GB   
 114: ↑114 ↓ 80 , RAM cost:19.0296 GB   
 114: ↑114 ↓ 79 , RAM cost:19.0296 GB   
 114: ↑114 ↓ 78 , RAM cost:19.0296 GB   
 114: ↑114 ↓ 77 , RAM cost:19.0296 GB   
 114: ↑114 ↓ 76 , RAM cost:19.0296 GB   
 114: ↑114 ↓ 75 , RAM cost:19.0296 GB   
 114: ↑114 ↓ 74 , RAM cost:19.0296 GB   
 114: ↑114 ↓ 73 , RAM cost:19.0296 GB   
 114: ↑114 ↓ 72 , RAM cost:19.0296 GB   
 114: ↑114 ↓ 71 , RAM cost:19.0296 GB   
 114: ↑114 ↓ 70 , RAM cost:19.0296 GB   
 114: ↑114 ↓ 69 , RAM cost:19.0296 GB   
 114: ↑114 ↓ 68 , RAM cost:19.0296 GB   
 114: ↑114 ↓ 67 , RAM cost:19.0296 GB   
 114: ↑114 ↓ 66 , RAM cost:19.0296 GB   
 114: ↑114 ↓ 65 , RAM cost:19.0296 GB   
 114: ↑114 ↓ 64 , RAM cost:18.9044 GB   
 114: ↑114 ↓ 63 , RAM cost:18.9044 GB   
 114: ↑114 ↓ 62 , RAM cost:18.9044 GB   
 114: ↑114 ↓ 61 , RAM cost:18.9044 GB   
 114: ↑114 ↓ 60 , RAM cost:18.9044 GB   
 114: ↑114 ↓ 59 , RAM cost:18.9044 GB   
 114: ↑114 ↓ 58 , RAM cost:18.9044 GB   
 114: ↑114 ↓ 57 , RAM cost:18.9044 GB   
 114: ↑114 ↓ 56 , RAM cost:18.9044 GB   
 114: ↑114 ↓ 55 , RAM cost:18.9044 GB   
 114: ↑114 ↓ 54 , RAM cost:18.9044 GB   
 114: ↑114 ↓ 53 , RAM cost:18.9044 GB   
 114: ↑114 ↓ 52 , RAM cost:18.9044 GB   
 114: ↑114 ↓ 51 , RAM cost:18.9044 GB   
 114: ↑114 ↓ 50 , RAM cost:18.9044 GB   
 114: ↑114 ↓ 49 , RAM cost:18.9044 GB   
 114: ↑114 ↓ 48 , RAM cost:18.9044 GB   
 114: ↑114 ↓ 47 , RAM cost:18.9044 GB   
 114: ↑114 ↓ 46 , RAM cost:18.9044 GB   
 114: ↑114 ↓ 45 , RAM cost:18.9044 GB   
 114: ↑114 ↓ 44 , RAM cost:18.9044 GB   
 114: ↑114 ↓ 43 , RAM cost:18.9044 GB   
 114: ↑114 ↓ 42 , RAM cost:18.9044 GB   
 114: ↑114 ↓ 41 , RAM cost:18.9044 GB   
 114: ↑114 ↓ 40 , RAM cost:18.9044 GB   
 114: ↑114 ↓ 39 , RAM cost:18.9044 GB   
 114: ↑114 ↓ 38 , RAM cost:18.9044 GB   
 114: ↑114 ↓ 37 , RAM cost:18.9044 GB   
 114: ↑114 ↓ 36 , RAM cost:18.9044 GB   
 114: ↑114 ↓ 35 , RAM cost:18.9044 GB   
 114: ↑114 ↓ 34 , RAM cost:18.9044 GB   
 114: ↑114 ↓ 33 , RAM cost:18.9044 GB   
 114: ↑114 ↓ 32 , RAM cost:18.7796 GB   
 114: ↑114 ↓ 31 , RAM cost:18.7796 GB   
 114: ↑114 ↓ 30 , RAM cost:18.7796 GB   
 114: ↑114 ↓ 29 , RAM cost:18.7796 GB   
 114: ↑114 ↓ 28 , RAM cost:18.7796 GB   
 114: ↑114 ↓ 27 , RAM cost:18.7796 GB   
 114: ↑114 ↓ 26 , RAM cost:18.7796 GB   
 114: ↑114 ↓ 25 , RAM cost:18.7796 GB   
 114: ↑114 ↓ 24 , RAM cost:18.7796 GB   
 114: ↑114 ↓ 23 , RAM cost:18.7796 GB   
 114: ↑114 ↓ 22 , RAM cost:18.7796 GB   
 114: ↑114 ↓ 21 , RAM cost:18.7796 GB   
 114: ↑114 ↓ 20 , RAM cost:18.7796 GB   
 114: ↑114 ↓ 19 , RAM cost:18.7796 GB   
 114: ↑114 ↓ 18 , RAM cost:18.7796 GB   
 114: ↑114 ↓ 17 , RAM cost:18.7796 GB   
 114: ↑114 ↓ 16 , RAM cost:18.7796 GB   
 114: ↑114 ↓ 15 , RAM cost:18.7796 GB   
 114: ↑114 ↓ 14 , RAM cost:18.7796 GB   
 114: ↑114 ↓ 13 , RAM cost:18.7796 GB   
 114: ↑114 ↓ 12 , RAM cost:18.7796 GB   
 114: ↑114 ↓ 11 , RAM cost:18.7796 GB   
 114: ↑114 ↓ 10 , RAM cost:18.7796 GB   
 114: ↑114 ↓  9 , RAM cost:18.7796 GB   
 114: ↑114 ↓  8 , RAM cost:18.7796 GB   
 114: ↑114 ↓  7 , RAM cost:18.7796 GB   
 114: ↑114 ↓  6 , RAM cost:18.7796 GB   
 114: ↑114 ↓  5 , RAM cost:18.7796 GB   
 114: ↑114 ↓  4 , RAM cost:18.7796 GB   
 114: ↑114 ↓  3 , RAM cost:18.7796 GB   slope: -0.07371, walltime: 2605.323 sec, max_RAM_cost: 19.155 GB

Intial Slope = -0.08649
Starting svp pump_{45, 135, 21}

 114: ↑ 51   , RAM cost:3.5492 GB    
 114: ↑ 52   , RAM cost:3.5492 GB    
 114: ↑ 53   , RAM cost:3.5492 GB    
 114: ↑ 54   , RAM cost:3.5492 GB    
 114: ↑ 55   , RAM cost:3.5492 GB    
 114: ↑ 56   , RAM cost:3.5492 GB    
 114: ↑ 57   , RAM cost:3.5492 GB    
 114: ↑ 58   , RAM cost:3.5497 GB    
 114: ↑ 59   , RAM cost:3.5504 GB    
 114: ↑ 60   , RAM cost:3.5511 GB    
 114: ↑ 61   , RAM cost:3.5519 GB    
 114: ↑ 62   , RAM cost:3.5529 GB    
 114: ↑ 63   , RAM cost:3.5541 GB    
 114: ↑ 64   , RAM cost:3.5554 GB    
 114: ↑ 65   , RAM cost:3.6746 GB    
 114: ↑ 66   , RAM cost:3.6197 GB    
 114: ↑ 67   , RAM cost:3.6217 GB    
 114: ↑ 68   , RAM cost:3.6239 GB    
 114: ↑ 69   , RAM cost:3.6267 GB    
 114: ↑ 70   , RAM cost:3.6299 GB    
 114: ↑ 71   , RAM cost:3.6365 GB    
 114: ↑ 72   , RAM cost:3.6408 GB    
 114: ↑ 73   , RAM cost:3.6455 GB    
 114: ↑ 74   , RAM cost:3.6512 GB    
 114: ↑ 75   , RAM cost:3.6577 GB    
 114: ↑ 76   , RAM cost:3.6657 GB    
 114: ↑ 77   , RAM cost:3.6742 GB    
 114: ↑ 78   , RAM cost:3.6843 GB    
 114: ↑ 79   , RAM cost:3.6961 GB    
 114: ↑ 80   , RAM cost:3.7093 GB    
 114: ↑ 81   , RAM cost:3.7252 GB    
 114: ↑ 82   , RAM cost:3.7427 GB    
 114: ↑ 83   , RAM cost:3.7634 GB    
 114: ↑ 84   , RAM cost:3.7867 GB    
 114: ↑ 85   , RAM cost:3.8166 GB    
 114: ↑ 86   , RAM cost:3.8487 GB    
 114: ↑ 87   , RAM cost:3.8858 GB    
 114: ↑ 88   , RAM cost:3.9273 GB    
 114: ↑ 89   , RAM cost:3.9758 GB    
 114: ↑ 90   , RAM cost:4.0318 GB    
 114: ↑ 91   , RAM cost:4.0969 GB    
 114: ↑ 92   , RAM cost:4.1719 GB    
 114: ↑ 93   , RAM cost:4.2059 GB    
 114: ↑ 94   , RAM cost:4.3236 GB    
 114: ↑ 95   , RAM cost:4.4429 GB    
 114: ↑ 96   , RAM cost:4.5830 GB    
 114: ↑ 97   , RAM cost:4.8606 GB    
 114: ↑ 98   , RAM cost:5.0371 GB    
 114: ↑ 99   , RAM cost:5.2427 GB    
 114: ↑100   , RAM cost:5.4805 GB    
 114: ↑101   , RAM cost:5.7552 GB    
 114: ↑102   , RAM cost:6.0689 GB    
 114: ↑103   , RAM cost:6.4317 GB    
 114: ↑104   , RAM cost:6.8536 GB    
 114: ↑105   , RAM cost:7.3431 GB    
 114: ↑106   , RAM cost:7.9038 GB    
 114: ↑107   , RAM cost:8.5481 GB    
 114: ↑108   , RAM cost:9.2930 GB    
 114: ↑109   , RAM cost:10.1538 GB    
 114: ↑110   , RAM cost:11.1732 GB    
 114: ↑111   , RAM cost:12.3318 GB    
 114: ↑112   , RAM cost:13.6647 GB    
 114: ↑113   , RAM cost:15.1963 GB    
 114: ↑114   , RAM cost:17.0814 GB    
 114: ↑114 ↓113 , RAM cost:19.2133 GB   
 114: ↑114 ↓112 , RAM cost:19.2296 GB   
 114: ↑114 ↓111 , RAM cost:19.2296 GB   
 114: ↑114 ↓110 , RAM cost:19.2296 GB   
 114: ↑114 ↓109 , RAM cost:19.2296 GB   
 114: ↑114 ↓108 , RAM cost:19.2296 GB   
 114: ↑114 ↓107 , RAM cost:19.2296 GB   
 114: ↑114 ↓106 , RAM cost:19.2296 GB   
 114: ↑114 ↓105 , RAM cost:19.2296 GB   
 114: ↑114 ↓104 , RAM cost:19.2296 GB   
 114: ↑114 ↓103 , RAM cost:19.2296 GB   
 114: ↑114 ↓102 , RAM cost:19.2296 GB   
 114: ↑114 ↓101 , RAM cost:19.2296 GB   
 114: ↑114 ↓100 , RAM cost:19.2296 GB   
 114: ↑114 ↓ 99 , RAM cost:19.2296 GB   
 114: ↑114 ↓ 98 , RAM cost:19.2296 GB   
 114: ↑114 ↓ 97 , RAM cost:19.2296 GB   
 114: ↑114 ↓ 96 , RAM cost:19.1046 GB   
 114: ↑114 ↓ 95 , RAM cost:19.1046 GB   
 114: ↑114 ↓ 94 , RAM cost:19.1046 GB   
 114: ↑114 ↓ 93 , RAM cost:19.1046 GB   
 114: ↑114 ↓ 92 , RAM cost:19.1046 GB   
 114: ↑114 ↓ 91 , RAM cost:19.1046 GB   
 114: ↑114 ↓ 90 , RAM cost:19.1046 GB   
 114: ↑114 ↓ 89 , RAM cost:19.1046 GB   
 114: ↑114 ↓ 88 , RAM cost:19.1046 GB   
 114: ↑114 ↓ 87 , RAM cost:19.1046 GB   
 114: ↑114 ↓ 86 , RAM cost:19.1046 GB   
 114: ↑114 ↓ 85 , RAM cost:19.1046 GB   
 114: ↑114 ↓ 84 , RAM cost:19.1046 GB   
 114: ↑114 ↓ 83 , RAM cost:19.1046 GB   
 114: ↑114 ↓ 82 , RAM cost:19.1046 GB   
 114: ↑114 ↓ 81 , RAM cost:19.1046 GB   
 114: ↑114 ↓ 80 , RAM cost:19.1046 GB   
 114: ↑114 ↓ 79 , RAM cost:19.1046 GB   
 114: ↑114 ↓ 78 , RAM cost:19.1046 GB   
 114: ↑114 ↓ 77 , RAM cost:19.1046 GB   
 114: ↑114 ↓ 76 , RAM cost:19.1046 GB   
 114: ↑114 ↓ 75 , RAM cost:19.1046 GB   
 114: ↑114 ↓ 74 , RAM cost:19.1046 GB   
 114: ↑114 ↓ 73 , RAM cost:19.1046 GB   
 114: ↑114 ↓ 72 , RAM cost:19.1046 GB   
 114: ↑114 ↓ 71 , RAM cost:19.1046 GB   
 114: ↑114 ↓ 70 , RAM cost:19.1046 GB   
 114: ↑114 ↓ 69 , RAM cost:19.1046 GB   
 114: ↑114 ↓ 68 , RAM cost:19.1046 GB   
 114: ↑114 ↓ 67 , RAM cost:19.1046 GB   
 114: ↑114 ↓ 66 , RAM cost:19.1046 GB   
 114: ↑114 ↓ 65 , RAM cost:19.1046 GB   
 114: ↑114 ↓ 64 , RAM cost:18.9794 GB   
 114: ↑114 ↓ 63 , RAM cost:18.9794 GB   
 114: ↑114 ↓ 62 , RAM cost:18.9794 GB   
 114: ↑114 ↓ 61 , RAM cost:18.9794 GB   
 114: ↑114 ↓ 60 , RAM cost:18.9794 GB   
 114: ↑114 ↓ 59 , RAM cost:18.9794 GB   
 114: ↑114 ↓ 58 , RAM cost:18.9794 GB   
 114: ↑114 ↓ 57 , RAM cost:18.9794 GB   
