Test6. Start Pump Simulator Test 
Intial Slope = -0.08682
Starting svp pump_{130, 50, 5}
  45: ↑ 45   , RAM cost:1.7435 GB    
 118: ↑118 ↓ 98 , RAM cost:32.1678 GB   
 118: ↑118 ↓ 97 , RAM cost:32.1678 GB   
 118: ↑118 ↓ 96 , RAM cost:32.0425 GB   
 118: ↑118 ↓ 95 , RAM cost:31.9843 GB   
 118: ↑118 ↓ 94 , RAM cost:31.9281 GB   
 118: ↑118 ↓ 93 , RAM cost:31.9514 GB   
 118: ↑118 ↓ 92 , RAM cost:31.9514 GB   
 118: ↑118 ↓ 91 , RAM cost:31.9514 GB   
 118: ↑118 ↓ 90 , RAM cost:31.9561 GB   
 118: ↑118 ↓ 89 , RAM cost:31.9561 GB   
 118: ↑118 ↓ 88 , RAM cost:31.9561 GB   
 118: ↑118 ↓ 87 , RAM cost:31.9561 GB   
 118: ↑118 ↓ 86 , RAM cost:31.9561 GB   
 118: ↑118 ↓ 85 , RAM cost:31.9561 GB   
 118: ↑118 ↓ 84 , RAM cost:31.9561 GB   
 118: ↑118 ↓ 83 , RAM cost:31.9561 GB   
 118: ↑118 ↓ 82 , RAM cost:31.9561 GB   
 118: ↑118 ↓ 81 , RAM cost:31.9561 GB   
 118: ↑118 ↓ 80 , RAM cost:31.9561 GB   
 118: ↑118 ↓ 79 , RAM cost:31.9561 GB   
 118: ↑118 ↓ 78 , RAM cost:31.9561 GB   
 118: ↑118 ↓ 77 , RAM cost:31.9561 GB   
 118: ↑118 ↓ 76 , RAM cost:31.9561 GB   
 118: ↑118 ↓ 75 , RAM cost:31.9561 GB   
 118: ↑118 ↓ 74 , RAM cost:31.9561 GB   
 118: ↑118 ↓ 73 , RAM cost:31.9561 GB   
 118: ↑118 ↓ 72 , RAM cost:31.9561 GB   
 118: ↑118 ↓ 71 , RAM cost:31.9561 GB   
 118: ↑118 ↓ 70 , RAM cost:31.9561 GB   
 118: ↑118 ↓ 69 , RAM cost:31.9561 GB   
 118: ↑118 ↓ 68 , RAM cost:31.9561 GB   
 118: ↑118 ↓ 67 , RAM cost:31.9561 GB   
 118: ↑118 ↓ 66 , RAM cost:31.9561 GB   
 118: ↑118 ↓ 65 , RAM cost:31.9561 GB   
 118: ↑118 ↓ 64 , RAM cost:31.8311 GB   
 118: ↑118 ↓ 63 , RAM cost:31.8311 GB   
 118: ↑118 ↓ 62 , RAM cost:31.8311 GB   
 118: ↑118 ↓ 61 , RAM cost:31.7710 GB   
 118: ↑118 ↓ 60 , RAM cost:31.7710 GB   
 118: ↑118 ↓ 59 , RAM cost:31.7710 GB   
 118: ↑118 ↓ 58 , RAM cost:31.7710 GB   
 118: ↑118 ↓ 57 , RAM cost:31.7710 GB   
 118: ↑118 ↓ 56 , RAM cost:31.7710 GB   
 118: ↑118 ↓ 55 , RAM cost:31.7710 GB   
 118: ↑118 ↓ 54 , RAM cost:31.7710 GB   
 118: ↑118 ↓ 53 , RAM cost:31.7710 GB   
 118: ↑118 ↓ 52 , RAM cost:31.7710 GB   
 118: ↑118 ↓ 51 , RAM cost:31.7710 GB   
 118: ↑118 ↓ 50 , RAM cost:31.7710 GB   
 118: ↑118 ↓ 49 , RAM cost:31.7710 GB   
 118: ↑118 ↓ 48 , RAM cost:31.7710 GB   
 118: ↑118 ↓ 47 , RAM cost:31.7710 GB   
 118: ↑118 ↓ 46 , RAM cost:31.7710 GB   
 118: ↑118 ↓ 45 , RAM cost:31.7710 GB   
 118: ↑118 ↓ 44 , RAM cost:31.7710 GB   
 118: ↑118 ↓ 43 , RAM cost:31.7710 GB   
 118: ↑118 ↓ 42 , RAM cost:31.7710 GB   
 118: ↑118 ↓ 41 , RAM cost:31.7710 GB   
 118: ↑118 ↓ 40 , RAM cost:31.7710 GB   
 118: ↑118 ↓ 39 , RAM cost:31.7710 GB   
 118: ↑118 ↓ 38 , RAM cost:31.7710 GB   
 118: ↑118 ↓ 37 , RAM cost:31.7710 GB   
 118: ↑118 ↓ 36 , RAM cost:31.7710 GB   
 118: ↑118 ↓ 35 , RAM cost:31.7710 GB   
 118: ↑118 ↓ 34 , RAM cost:31.7710 GB   
 118: ↑118 ↓ 33 , RAM cost:31.7710 GB   
 118: ↑118 ↓ 32 , RAM cost:31.6460 GB   
 118: ↑118 ↓ 31 , RAM cost:31.6460 GB   
 118: ↑118 ↓ 30 , RAM cost:31.6460 GB   
 118: ↑118 ↓ 29 , RAM cost:31.6460 GB   
 118: ↑118 ↓ 28 , RAM cost:31.6460 GB   
 118: ↑118 ↓ 27 , RAM cost:31.6460 GB   
 118: ↑118 ↓ 26 , RAM cost:31.6460 GB   
 118: ↑118 ↓ 25 , RAM cost:31.6460 GB   
 118: ↑118 ↓ 24 , RAM cost:31.6460 GB   
 118: ↑118 ↓ 23 , RAM cost:31.6460 GB   
 118: ↑118 ↓ 22 , RAM cost:31.6460 GB   
 118: ↑118 ↓ 21 , RAM cost:31.6460 GB   
 118: ↑118 ↓ 20 , RAM cost:31.6460 GB   
 118: ↑118 ↓ 19 , RAM cost:31.6460 GB   
 118: ↑118 ↓ 18 , RAM cost:31.6460 GB   
 118: ↑118 ↓ 17 , RAM cost:31.6460 GB   
 118: ↑118 ↓ 16 , RAM cost:31.6460 GB   
 118: ↑118 ↓ 15 , RAM cost:31.6460 GB   
 118: ↑118 ↓ 14 , RAM cost:31.6460 GB   
 118: ↑118 ↓ 13 , RAM cost:31.6460 GB   
 118: ↑118 ↓ 12 , RAM cost:31.6460 GB   
 118: ↑118 ↓ 11 , RAM cost:31.6460 GB   
 118: ↑118 ↓ 10 , RAM cost:31.6460 GB   
 118: ↑118 ↓  9 , RAM cost:31.6460 GB   
 118: ↑118 ↓  8 , RAM cost:31.6460 GB   
 118: ↑118 ↓  7 , RAM cost:31.6460 GB   
 118: ↑118 ↓  6 , RAM cost:31.6460 GB   
 118: ↑118 ↓  5 , RAM cost:31.6460 GB   
 118: ↑118 ↓  4 , RAM cost:31.6460 GB   
 118: ↑118 ↓  3 , RAM cost:31.6460 GB   slope: -0.07182, walltime: 5959.092 sec, max_RAM_cost: 32.168 GB

Intial Slope = -0.08429
Starting svp pump_{45, 135, 12}

 123: ↑ 51   , RAM cost:2.3700 GB    
 123: ↑ 52   , RAM cost:2.3700 GB    
 123: ↑ 53   , RAM cost:2.3700 GB    
 123: ↑ 54   , RAM cost:2.3700 GB    
 123: ↑ 55   , RAM cost:2.3700 GB    
 123: ↑ 56   , RAM cost:2.3700 GB    
 123: ↑ 57   , RAM cost:2.3700 GB    
 123: ↑ 58   , RAM cost:2.3705 GB    
 123: ↑ 59   , RAM cost:2.3117 GB    
 123: ↑ 60   , RAM cost:2.2513 GB    
 123: ↑ 61   , RAM cost:2.2521 GB    
 123: ↑ 62   , RAM cost:2.2531 GB    
 123: ↑ 63   , RAM cost:2.2543 GB    
 123: ↑ 64   , RAM cost:2.2556 GB    
 123: ↑ 65   , RAM cost:2.3753 GB    
 123: ↑ 66   , RAM cost:2.3770 GB    
 123: ↑ 67   , RAM cost:2.3790 GB    
 123: ↑ 68   , RAM cost:2.3813 GB    
 123: ↑ 69   , RAM cost:2.3840 GB    
 123: ↑ 70   , RAM cost:2.3873 GB    
 123: ↑ 71   , RAM cost:2.3961 GB    
 123: ↑ 72   , RAM cost:2.4006 GB    
 123: ↑ 73   , RAM cost:2.4062 GB    
 123: ↑ 74   , RAM cost:2.4117 GB    
 123: ↑ 75   , RAM cost:2.4180 GB    
 123: ↑ 76   , RAM cost:2.4275 GB    
 123: ↑ 77   , RAM cost:2.4362 GB    
 123: ↑ 78   , RAM cost:2.4469 GB    
 123: ↑ 79   , RAM cost:2.4589 GB    
 123: ↑ 80   , RAM cost:2.4723 GB    
 123: ↑ 81   , RAM cost:2.4891 GB    
 123: ↑ 82   , RAM cost:2.5068 GB    
 123: ↑ 83   , RAM cost:2.5275 GB    
 123: ↑ 84   , RAM cost:2.5509 GB    
 123: ↑ 85   , RAM cost:2.5941 GB    
 123: ↑ 86   , RAM cost:2.6296 GB    
 123: ↑ 87   , RAM cost:2.6702 GB    
 123: ↑ 88   , RAM cost:2.7123 GB    
 123: ↑ 89   , RAM cost:2.7620 GB    
 123: ↑ 90   , RAM cost:2.8240 GB    
 123: ↑ 91   , RAM cost:2.8915 GB    
 123: ↑ 92   , RAM cost:2.9768 GB    
 123: ↑ 93   , RAM cost:3.0811 GB    
 123: ↑ 94   , RAM cost:3.1853 GB    
 123: ↑ 95   , RAM cost:3.2488 GB    
 123: ↑ 96   , RAM cost:3.4278 GB    
 123: ↑ 97   , RAM cost:3.7178 GB    
 123: ↑ 98   , RAM cost:3.9053 GB    
 123: ↑ 99   , RAM cost:4.1191 GB    
 123: ↑100   , RAM cost:4.3946 GB    
 123: ↑101   , RAM cost:4.6905 GB    
 123: ↑102   , RAM cost:5.0179 GB    
 123: ↑103   , RAM cost:5.3952 GB    
 123: ↑104   , RAM cost:5.8399 GB    
 123: ↑105   , RAM cost:6.4260 GB    
 123: ↑106   , RAM cost:7.0137 GB    
 123: ↑107   , RAM cost:7.6816 GB    
 123: ↑108   , RAM cost:8.4513 GB    
 123: ↑109   , RAM cost:9.3674 GB    
 123: ↑110   , RAM cost:10.5813 GB    
 123: ↑111   , RAM cost:11.7804 GB    
 123: ↑112   , RAM cost:13.1451 GB    
 123: ↑113   , RAM cost:14.7060 GB    
 123: ↑114   , RAM cost:16.7361 GB    
 123: ↑115   , RAM cost:19.0439 GB    
 123: ↑116   , RAM cost:21.4786 GB    
 123: ↑117   , RAM cost:24.2798 GB    
 123: ↑118   , RAM cost:27.4412 GB    
 123: ↑119   , RAM cost:32.1687 GB    
 123: ↑120   , RAM cost:36.5445 GB    
 123: ↑121   , RAM cost:41.4927 GB    
 123: ↑122   , RAM cost:47.1584 GB    
 123: ↑123   , RAM cost:53.4848 GB    
 123: ↑123 ↓122 , RAM cost:61.4789 GB   
 123: ↑123 ↓121 , RAM cost:61.4498 GB   
 123: ↑123 ↓120 , RAM cost:61.3882 GB   
 123: ↑123 ↓119 , RAM cost:61.4081 GB   
 123: ↑123 ↓118 , RAM cost:61.2253 GB   
 123: ↑123 ↓117 , RAM cost:61.0467 GB   
 123: ↑123 ↓116 , RAM cost:60.9320 GB   
 123: ↑123 ↓115 , RAM cost:60.8078 GB   
 123: ↑123 ↓114 , RAM cost:60.8078 GB   
 123: ↑123 ↓113 , RAM cost:60.6913 GB   
 123: ↑123 ↓112 , RAM cost:60.6913 GB   
 123: ↑123 ↓111 , RAM cost:60.6913 GB   
 123: ↑123 ↓110 , RAM cost:60.6339 GB   
 123: ↑123 ↓109 , RAM cost:60.5721 GB   
 123: ↑123 ↓108 , RAM cost:60.5147 GB   
 123: ↑123 ↓107 , RAM cost:60.5147 GB   
 123: ↑123 ↓106 , RAM cost:60.5147 GB   
 123: ↑123 ↓105 , RAM cost:60.5147 GB   
 123: ↑123 ↓104 , RAM cost:60.5147 GB   
 123: ↑123 ↓103 , RAM cost:60.5147 GB   
 123: ↑123 ↓102 , RAM cost:60.5147 GB   
 123: ↑123 ↓101 , RAM cost:60.5147 GB   
 123: ↑123 ↓100 , RAM cost:60.5147 GB   
 123: ↑123 ↓ 99 , RAM cost:60.5147 GB   
 123: ↑123 ↓ 98 , RAM cost:60.5147 GB   
 123: ↑123 ↓ 97 , RAM cost:60.5147 GB   
 123: ↑123 ↓ 96 , RAM cost:60.3307 GB   
 123: ↑123 ↓ 95 , RAM cost:60.3308 GB   
 123: ↑123 ↓ 94 , RAM cost:60.3308 GB   
 123: ↑123 ↓ 93 , RAM cost:60.3308 GB   
 123: ↑123 ↓ 92 , RAM cost:60.3308 GB   
 123: ↑123 ↓ 91 , RAM cost:60.3308 GB   
 123: ↑123 ↓ 90 , RAM cost:60.3308 GB   
 123: ↑123 ↓ 89 , RAM cost:60.3308 GB   
 123: ↑123 ↓ 88 , RAM cost:60.3308 GB   
 123: ↑123 ↓ 87 , RAM cost:60.3308 GB   
 123: ↑123 ↓ 86 , RAM cost:60.3308 GB   
 123: ↑123 ↓ 85 , RAM cost:60.3308 GB   
 123: ↑123 ↓ 84 , RAM cost:60.3308 GB   
 123: ↑123 ↓ 83 , RAM cost:60.3308 GB   
 123: ↑123 ↓ 82 , RAM cost:60.3309 GB   
 123: ↑123 ↓ 81 , RAM cost:60.3309 GB   
 123: ↑123 ↓ 80 , RAM cost:60.3309 GB   
 123: ↑123 ↓ 79 , RAM cost:60.3309 GB   
 123: ↑123 ↓ 78 , RAM cost:60.3309 GB   
 123: ↑123 ↓ 77 , RAM cost:60.3309 GB   
 123: ↑123 ↓ 76 , RAM cost:60.3309 GB   
 123: ↑123 ↓ 75 , RAM cost:60.3309 GB   
 123: ↑123 ↓ 74 , RAM cost:60.3309 GB   
 123: ↑123 ↓ 73 , RAM cost:60.3309 GB   
 123: ↑123 ↓ 72 , RAM cost:60.3309 GB   
 123: ↑123 ↓ 71 , RAM cost:60.3309 GB   
 123: ↑123 ↓ 70 , RAM cost:60.3309 GB   
 123: ↑123 ↓ 69 , RAM cost:60.3309 GB   
 123: ↑123 ↓ 68 , RAM cost:60.3309 GB   
 123: ↑123 ↓ 67 , RAM cost:60.3309 GB   
 123: ↑123 ↓ 66 , RAM cost:60.2735 GB   
 123: ↑123 ↓ 65 , RAM cost:60.2735 GB   
 123: ↑123 ↓ 64 , RAM cost:60.0830 GB   
 123: ↑123 ↓ 63 , RAM cost:60.0830 GB   
 123: ↑123 ↓ 62 , RAM cost:60.0830 GB   
 123: ↑123 ↓ 61 , RAM cost:60.0830 GB   
 123: ↑123 ↓ 60 , RAM cost:60.0796 GB   
 123: ↑123 ↓ 59 , RAM cost:60.0796 GB   
 123: ↑123 ↓ 58 , RAM cost:59.9947 GB   
 123: ↑123 ↓ 57 , RAM cost:60.0086 GB   
 123: ↑123 ↓ 56 , RAM cost:60.0086 GB   
 123: ↑123 ↓ 55 , RAM cost:60.0087 GB   
 123: ↑123 ↓ 54 , RAM cost:60.0087 GB   
 123: ↑123 ↓ 53 , RAM cost:60.0087 GB   
 123: ↑123 ↓ 52 , RAM cost:60.0087 GB   
 123: ↑123 ↓ 51 , RAM cost:60.0087 GB   
 123: ↑123 ↓ 50 , RAM cost:60.0087 GB   
 123: ↑123 ↓ 49 , RAM cost:60.0087 GB   
 123: ↑123 ↓ 48 , RAM cost:60.0087 GB   
 123: ↑123 ↓ 47 , RAM cost:60.0087 GB   
 123: ↑123 ↓ 46 , RAM cost:60.0087 GB   
 123: ↑123 ↓ 45 , RAM cost:60.0087 GB   
 123: ↑123 ↓ 44 , RAM cost:60.0087 GB   
 123: ↑123 ↓ 43 , RAM cost:60.0087 GB   
 123: ↑123 ↓ 42 , RAM cost:60.0087 GB   
 123: ↑123 ↓ 41 , RAM cost:60.0087 GB   
 123: ↑123 ↓ 40 , RAM cost:60.0087 GB   
 123: ↑123 ↓ 39 , RAM cost:60.0087 GB   
 123: ↑123 ↓ 38 , RAM cost:60.0087 GB   
 123: ↑123 ↓ 37 , RAM cost:60.0087 GB   
 123: ↑123 ↓ 36 , RAM cost:60.0087 GB   
 123: ↑123 ↓ 35 , RAM cost:60.0087 GB   
 123: ↑123 ↓ 34 , RAM cost:59.9450 GB   
 123: ↑123 ↓ 33 , RAM cost:59.9450 GB   
 123: ↑123 ↓ 32 , RAM cost:59.8198 GB   
 123: ↑123 ↓ 31 , RAM cost:59.8198 GB   
 123: ↑123 ↓ 30 , RAM cost:59.8198 GB   
 123: ↑123 ↓ 29 , RAM cost:59.8198 GB   
 123: ↑123 ↓ 28 , RAM cost:59.8198 GB   
 123: ↑123 ↓ 27 , RAM cost:59.8198 GB   
 123: ↑123 ↓ 26 , RAM cost:59.8199 GB   
 123: ↑123 ↓ 25 , RAM cost:59.8199 GB   
 123: ↑123 ↓ 24 , RAM cost:59.8199 GB   
 123: ↑123 ↓ 23 , RAM cost:59.8199 GB   
 123: ↑123 ↓ 22 , RAM cost:59.8199 GB   
 123: ↑123 ↓ 21 , RAM cost:59.8199 GB   
 123: ↑123 ↓ 20 , RAM cost:59.8199 GB   
 123: ↑123 ↓ 19 , RAM cost:59.8199 GB   
 123: ↑123 ↓ 18 , RAM cost:59.8199 GB   
 123: ↑123 ↓ 17 , RAM cost:59.8199 GB   
 123: ↑123 ↓ 16 , RAM cost:59.7581 GB   
 123: ↑123 ↓ 15 , RAM cost:59.7581 GB   
 123: ↑123 ↓ 14 , RAM cost:59.7581 GB   
 123: ↑123 ↓ 13 , RAM cost:59.7581 GB   
 123: ↑123 ↓ 12 , RAM cost:59.7581 GB   
 123: ↑123 ↓ 11 , RAM cost:59.7581 GB   
 123: ↑123 ↓ 10 , RAM cost:59.7581 GB   
 123: ↑123 ↓  9 , RAM cost:59.7581 GB   
 123: ↑123 ↓  8 , RAM cost:59.7581 GB   
 123: ↑123 ↓  7 , RAM cost:59.7581 GB   
 123: ↑123 ↓  6 , RAM cost:59.7581 GB   
 123: ↑123 ↓  5 , RAM cost:59.7581 GB   
 123: ↑123 ↓  4 , RAM cost:59.7581 GB   
 123: ↑123 ↓  3 , RAM cost:59.7581 GB   slope: -0.06815, walltime: 17185.708 sec, max_RAM_cost: 61.479 GB

Intial Slope = -0.08649
Starting svp pump_{45, 135, 12}

 123: ↑ 51   , RAM cost:2.5310 GB    
 123: ↑ 52   , RAM cost:2.5310 GB    
 123: ↑ 53   , RAM cost:2.5310 GB    
 123: ↑ 54   , RAM cost:2.5310 GB    
 123: ↑ 55   , RAM cost:2.5310 GB    
 123: ↑ 56   , RAM cost:2.5310 GB    
 123: ↑ 57   , RAM cost:2.5310 GB    
 123: ↑ 58   , RAM cost:2.4695 GB    
 123: ↑ 59   , RAM cost:2.4700 GB    
 123: ↑ 60   , RAM cost:2.4708 GB    
 123: ↑ 61   , RAM cost:2.4718 GB    
 123: ↑ 62   , RAM cost:2.4725 GB    
 123: ↑ 63   , RAM cost:2.4738 GB    
 123: ↑ 64   , RAM cost:2.4751 GB    
 123: ↑ 65   , RAM cost:2.5946 GB    
 123: ↑ 66   , RAM cost:2.5963 GB    
 123: ↑ 67   , RAM cost:2.5983 GB    
 123: ↑ 68   , RAM cost:2.6005 GB    
 123: ↑ 69   , RAM cost:2.6035 GB    
 123: ↑ 70   , RAM cost:2.6065 GB    
 123: ↑ 71   , RAM cost:2.6161 GB    
 123: ↑ 72   , RAM cost:2.6215 GB    
 123: ↑ 73   , RAM cost:2.6262 GB    
 123: ↑ 74   , RAM cost:2.6318 GB    
 123: ↑ 75   , RAM cost:2.6383 GB    
 123: ↑ 76   , RAM cost:2.6460 GB    
 123: ↑ 77   , RAM cost:2.6547 GB    
 123: ↑ 78   , RAM cost:2.6648 GB    
 123: ↑ 79   , RAM cost:2.6770 GB    
 123: ↑ 80   , RAM cost:2.6910 GB    
 123: ↑ 81   , RAM cost:2.7066 GB    
 123: ↑ 82   , RAM cost:2.7258 GB    
 123: ↑ 83   , RAM cost:2.7461 GB    
 123: ↑ 84   , RAM cost:2.7695 GB    
 123: ↑ 85   , RAM cost:2.8202 GB    
 123: ↑ 86   , RAM cost:2.8568 GB    
 123: ↑ 87   , RAM cost:2.8955 GB    
 123: ↑ 88   , RAM cost:2.9394 GB    
 123: ↑ 89   , RAM cost:2.9878 GB    
 123: ↑ 90   , RAM cost:3.0624 GB    
 123: ↑ 91   , RAM cost:3.1299 GB    
 123: ↑ 92   , RAM cost:3.2103 GB    
 123: ↑ 93   , RAM cost:3.3134 GB    
 123: ↑ 94   , RAM cost:3.4179 GB    
 123: ↑ 95   , RAM cost:3.4803 GB    
 123: ↑ 96   , RAM cost:3.6570 GB    
 123: ↑ 97   , RAM cost:3.9467 GB    
 123: ↑ 98   , RAM cost:4.1318 GB    
 123: ↑ 99   , RAM cost:4.3474 GB    
 123: ↑100   , RAM cost:4.6091 GB    
 123: ↑101   , RAM cost:4.9138 GB    
 123: ↑102   , RAM cost:5.2424 GB    
 123: ↑103   , RAM cost:5.6175 GB    
 123: ↑104   , RAM cost:6.0556 GB    
 123: ↑105   , RAM cost:6.6419 GB    
 123: ↑106   , RAM cost:7.2319 GB    
 123: ↑107   , RAM cost:7.9013 GB    
 123: ↑108   , RAM cost:8.6699 GB    
 123: ↑109   , RAM cost:9.5877 GB    
 123: ↑110   , RAM cost:10.7822 GB    
 123: ↑111   , RAM cost:11.9864 GB    
 123: ↑112   , RAM cost:13.3420 GB    
 123: ↑113   , RAM cost:14.9032 GB    
 123: ↑114   , RAM cost:16.9644 GB    
 123: ↑115   , RAM cost:19.2253 GB    
 123: ↑116   , RAM cost:21.6623 GB    
 123: ↑117   , RAM cost:24.4693 GB    
 123: ↑118   , RAM cost:27.6248 GB    
 123: ↑119   , RAM cost:32.2928 GB    
 123: ↑120   , RAM cost:36.6757 GB    
 123: ↑121   , RAM cost:41.5148 GB    
 123: ↑122   , RAM cost:47.1546 GB    
 123: ↑123   , RAM cost:53.6144 GB    
 123: ↑123 ↓122 , RAM cost:61.4590 GB   
 123: ↑123 ↓121 , RAM cost:61.2334 GB   
 123: ↑123 ↓120 , RAM cost:61.1308 GB   
 123: ↑123 ↓119 , RAM cost:61.0457 GB   
 123: ↑123 ↓118 , RAM cost:61.0565 GB   
 123: ↑123 ↓117 , RAM cost:61.0565 GB   
 123: ↑123 ↓116 , RAM cost:61.0565 GB   
 123: ↑123 ↓115 , RAM cost:61.0565 GB   
 123: ↑123 ↓114 , RAM cost:61.0815 GB   
 123: ↑123 ↓113 , RAM cost:61.0815 GB   
 123: ↑123 ↓112 , RAM cost:61.0815 GB   
 123: ↑123 ↓111 , RAM cost:61.0815 GB   
 123: ↑123 ↓110 , RAM cost:61.0815 GB   
 123: ↑123 ↓109 , RAM cost:61.0815 GB   
 123: ↑123 ↓108 , RAM cost:61.0815 GB   
 123: ↑123 ↓107 , RAM cost:61.0815 GB   
 123: ↑123 ↓106 , RAM cost:61.0815 GB   
 123: ↑123 ↓105 , RAM cost:61.0815 GB   
 123: ↑123 ↓104 , RAM cost:61.0815 GB   
 123: ↑123 ↓103 , RAM cost:61.0815 GB   
 123: ↑123 ↓102 , RAM cost:61.0815 GB   
 123: ↑123 ↓101 , RAM cost:61.0815 GB   
 123: ↑123 ↓100 , RAM cost:61.0815 GB   
 123: ↑123 ↓ 99 , RAM cost:61.0815 GB   
 123: ↑123 ↓ 98 , RAM cost:61.0815 GB   
 123: ↑123 ↓ 97 , RAM cost:61.0815 GB   
 123: ↑123 ↓ 96 , RAM cost:60.8938 GB   
 123: ↑123 ↓ 95 , RAM cost:60.7076 GB   
 123: ↑123 ↓ 94 , RAM cost:60.5897 GB   
 123: ↑123 ↓ 93 , RAM cost:60.4918 GB   
 123: ↑123 ↓ 92 , RAM cost:60.4918 GB   
 123: ↑123 ↓ 91 , RAM cost:60.4304 GB   
 123: ↑123 ↓ 90 , RAM cost:60.3871 GB   
 123: ↑123 ↓ 89 , RAM cost:60.3871 GB   
 123: ↑123 ↓ 88 , RAM cost:60.3248 GB   
 123: ↑123 ↓ 87 , RAM cost:60.3248 GB   
 123: ↑123 ↓ 86 , RAM cost:60.2625 GB   
 123: ↑123 ↓ 85 , RAM cost:60.2625 GB   
 123: ↑123 ↓ 84 , RAM cost:60.2625 GB   
 123: ↑123 ↓ 83 , RAM cost:60.2007 GB   
 123: ↑123 ↓ 82 , RAM cost:60.2007 GB   
 123: ↑123 ↓ 81 , RAM cost:60.2007 GB   
 123: ↑123 ↓ 80 , RAM cost:60.2007 GB   
 123: ↑123 ↓ 79 , RAM cost:60.2007 GB   
 123: ↑123 ↓ 78 , RAM cost:60.2007 GB   
 123: ↑123 ↓ 77 , RAM cost:60.2007 GB   
 123: ↑123 ↓ 76 , RAM cost:60.2007 GB   
 123: ↑123 ↓ 75 , RAM cost:60.2007 GB   
 123: ↑123 ↓ 74 , RAM cost:60.1383 GB   
 123: ↑123 ↓ 73 , RAM cost:60.1383 GB   
 123: ↑123 ↓ 72 , RAM cost:60.1383 GB   
 123: ↑123 ↓ 71 , RAM cost:60.1383 GB   
 123: ↑123 ↓ 70 , RAM cost:60.1383 GB   
 123: ↑123 ↓ 69 , RAM cost:60.1383 GB   
 123: ↑123 ↓ 68 , RAM cost:60.1383 GB   
 123: ↑123 ↓ 67 , RAM cost:60.1383 GB   
 123: ↑123 ↓ 66 , RAM cost:60.1383 GB   
 123: ↑123 ↓ 65 , RAM cost:60.1383 GB   
 123: ↑123 ↓ 64 , RAM cost:60.0130 GB   
 123: ↑123 ↓ 63 , RAM cost:60.0130 GB   
 123: ↑123 ↓ 62 , RAM cost:60.0130 GB   
 123: ↑123 ↓ 61 , RAM cost:60.0130 GB   
 123: ↑123 ↓ 60 , RAM cost:60.0130 GB   
 123: ↑123 ↓ 59 , RAM cost:60.0132 GB   
 123: ↑123 ↓ 58 , RAM cost:60.0132 GB   
 123: ↑123 ↓ 57 , RAM cost:60.0132 GB   
 123: ↑123 ↓ 56 , RAM cost:60.0132 GB   
 123: ↑123 ↓ 55 , RAM cost:60.0132 GB   
 123: ↑123 ↓ 54 , RAM cost:60.0132 GB   
 123: ↑123 ↓ 53 , RAM cost:60.0132 GB   
 123: ↑123 ↓ 52 , RAM cost:60.0132 GB   
 123: ↑123 ↓ 51 , RAM cost:60.0132 GB   
 123: ↑123 ↓ 50 , RAM cost:60.0132 GB   
 123: ↑123 ↓ 49 , RAM cost:60.0132 GB   
 123: ↑123 ↓ 48 , RAM cost:60.0132 GB   
 123: ↑123 ↓ 47 , RAM cost:60.0132 GB   
 123: ↑123 ↓ 46 , RAM cost:60.0132 GB   
 123: ↑123 ↓ 45 , RAM cost:60.0132 GB   
 123: ↑123 ↓ 44 , RAM cost:60.0132 GB   
 123: ↑123 ↓ 43 , RAM cost:60.0132 GB   
 123: ↑123 ↓ 42 , RAM cost:60.0132 GB   
 123: ↑123 ↓ 41 , RAM cost:60.0132 GB   
 123: ↑123 ↓ 40 , RAM cost:60.0132 GB   
 123: ↑123 ↓ 39 , RAM cost:60.0132 GB   
 123: ↑123 ↓ 38 , RAM cost:60.0132 GB   
 123: ↑123 ↓ 37 , RAM cost:60.0131 GB   
 123: ↑123 ↓ 36 , RAM cost:60.0131 GB   
 123: ↑123 ↓ 35 , RAM cost:60.0131 GB   
 123: ↑123 ↓ 34 , RAM cost:60.0131 GB   
 123: ↑123 ↓ 33 , RAM cost:60.0131 GB   
 123: ↑123 ↓ 32 , RAM cost:59.8878 GB   
 123: ↑123 ↓ 31 , RAM cost:59.8878 GB   
 123: ↑123 ↓ 30 , RAM cost:59.8878 GB   
 123: ↑123 ↓ 29 , RAM cost:59.8878 GB   
 123: ↑123 ↓ 28 , RAM cost:59.8878 GB   
 123: ↑123 ↓ 27 , RAM cost:59.8878 GB   
 123: ↑123 ↓ 26 , RAM cost:59.8878 GB   
 123: ↑123 ↓ 25 , RAM cost:59.8878 GB   
 123: ↑123 ↓ 24 , RAM cost:59.8878 GB   
 123: ↑123 ↓ 23 , RAM cost:59.8878 GB   
 123: ↑123 ↓ 22 , RAM cost:59.8878 GB   
 123: ↑123 ↓ 21 , RAM cost:59.8878 GB   
 123: ↑123 ↓ 20 , RAM cost:59.8878 GB   
 123: ↑123 ↓ 19 , RAM cost:59.8878 GB   
 123: ↑123 ↓ 18 , RAM cost:59.8878 GB   
 123: ↑123 ↓ 17 , RAM cost:59.8878 GB   
 123: ↑123 ↓ 16 , RAM cost:59.8878 GB   
 123: ↑123 ↓ 15 , RAM cost:59.8878 GB   
 123: ↑123 ↓ 14 , RAM cost:59.8878 GB   
 123: ↑123 ↓ 13 , RAM cost:59.8878 GB   
 123: ↑123 ↓ 12 , RAM cost:59.8878 GB   
 123: ↑123 ↓ 11 , RAM cost:59.8878 GB   
